$BUILT 2023-01-07 19:55:46
$AUTHOR geoo
$ENGLISH Safety Nets

#INTENDED_NUMBER_OF_PLAYERS 1
#SIZE_X 640
#SIZE_Y 400

#INITIAL 16
#REQUIRED 15
#SPAWN_INTERVAL 64

#EXPLODER2 1
#PLATFORMER 10
#DIGGER 1

:geoo/sandstone/fennec.H: 296 -8

:geoo/sandstone/Goal.G: 224 320
:geoo/sandstone/Goal.G: 352 320

:geoo/sandstone/brazier.F: 496 360
:geoo/sandstone/brazier.F: 624 288
:geoo/sandstone/torch.F: 608 336
:geoo/sandstone/torch.F: 16 192
:geoo/sandstone/torch.F: 592 192
:geoo/sandstone/brazier.F: 112 360
:geoo/sandstone/brazier.F: -16 288
:geoo/sandstone/torch.F: 0 336
:geoo/sandstone/brazier.F: 240 168
:geoo/sandstone/brazier.F: 368 168
:geoo/sandstone/torch.F: 528 192
:geoo/sandstone/torch.F: 464 192
:geoo/sandstone/torch.F: 144 192
:geoo/sandstone/torch.F: 80 192
:geoo/sandstone/brazier.F: 112 112
:geoo/sandstone/brazier.F: 496 112
:geoo/sandstone/torch.F: 360 32
:geoo/sandstone/torch.F: 248 32

:geoo/sandstone/pillar_top_shaded: 48 304
:geoo/sandstone/pillar_top_ext: 32 288
:geoo/sandstone/pillar_top_shaded: 176 304
:geoo/sandstone/pillar_top_ext: 160 288
:geoo/sandstone/ribbon_end: 496 320
:geoo/sandstone/pillar_top_shaded: 304 304
:geoo/sandstone/pillar_top_ext: 288 288
:geoo/sandstone/ribbon_main: 496 288
:geoo/sandstone/pillar_top_shaded: 560 304
:geoo/sandstone/pillar_top_ext: 544 288
:geoo/sandstone/32x32: 560 256
:geoo/sandstone/64x64: 192 0
:geoo/sandstone/64x64: 64 0
:geoo/sandstone/64x64: 0 0
:geoo/sandstone/ribbon_main: -16 128
:geoo/sandstone/ribbon_end: -16 160
:geoo/sandstone/arc_big: -64 64
:geoo/sandstone/ribbon_main: -16 96
:geoo/sandstone/ribbon_start_sq: -16 64
:geoo/sandstone/arc_big: 64 64
:geoo/sandstone/arc_big: 576 64
:geoo/sandstone/arc_small: 464 256
:geoo/sandstone/ribbon_start_sq: 496 256
:geoo/sandstone/arc_small: 592 256
:geoo/sandstone/smaragd: 168 72
:geoo/sandstone/smaragd: 72 72
:geoo/sandstone/smaragd: 568 264
:geoo/sandstone/32x32: 16 16
:geoo/sandstone/16x16: 80 32
:geoo/sandstone/16x16: 96 16
:geoo/sandstone/pillar_bottom_ext: 32 368
:geoo/sandstone/pillar_bottom_ext: 160 368
:geoo/sandstone/pillar_bottom_ext: 544 368
:geoo/sandstone/ebony/h16c: 0 384
:geoo/sandstone/ebony/h16a: 32 384
:geoo/sandstone/ebony/h16b: 64 384
:geoo/sandstone/ebony/h16c: 96 384
:geoo/sandstone/ebony/h16a: 128 384
:geoo/sandstone/ebony/h16b: 160 384
:geoo/sandstone/ebony/h16c: 192 384
:geoo/sandstone/ebony/h16a: 224 384
:geoo/sandstone/ebony/h16b: 256 384
:geoo/sandstone/ebony/h16c: 288 384
:geoo/sandstone/ebony/h16a: 448 384
:geoo/sandstone/ebony/h16b: 480 384
:geoo/sandstone/ebony/h16c: 512 384
:geoo/sandstone/ebony/h16a: 544 384
:geoo/sandstone/ebony/h16b: 576 384
:geoo/sandstone/ebony/h16c: 608 384
:geoo/sandstone/pillar_bottom: 48 336
:geoo/sandstone/pillar_bottom: 176 336
:geoo/sandstone/pillar_bottom: 560 336
:geoo/sandstone/smaragd: 184 312
:geoo/sandstone/smaragd: 184 328
:geoo/sandstone/smaragd: 184 344
:geoo/sandstone/smaragd: 24 24
:geoo/sandstone/64x64: 576 0
:geoo/sandstone/64x64: 512 0
:geoo/sandstone/64x64: 384 0
:geoo/sandstone/16x16: 408 24
:geoo/sandstone/32x32: 592 16
:geoo/sandstone/smaragd: 600 24
:geoo/sandstone/16x16: 528 16
:geoo/sandstone/16x16: 544 32
:geoo/sandstone/64x64: 128 0
:geoo/sandstone/32x32: 144 16
:geoo/sandstone/smaragd: 152 24
:geoo/sandstone/ribbon_main: 624 128
:geoo/sandstone/ribbon_end: 624 160
:geoo/sandstone/arc_big: 192 64
:geoo/sandstone/ribbon_main: 624 96
:geoo/sandstone/ribbon_start_sq: 624 64
:geoo/sandstone/arc_big: 448 64
:geoo/sandstone/smaragd: 552 72
:geoo/sandstone/smaragd: 456 72
:geoo/sandstone/pillar_top_shaded: 48 144
:geoo/sandstone/pillar_top_ext: 32 128
:geoo/sandstone/pillar_bottom_ext: 32 224
:geoo/sandstone/pillar_bottom: 48 192
:geoo/sandstone/pillar_top_shaded: 176 144
:geoo/sandstone/pillar_top_ext: 160 128
:geoo/sandstone/pillar_bottom_ext: 160 224
:geoo/sandstone/pillar_bottom: 176 192
:geoo/sandstone/pillar_top_shaded: 304 144
:geoo/sandstone/pillar_top_ext: 288 128
:geoo/sandstone/pillar_bottom_ext: 288 224
:geoo/sandstone/pillar_bottom: 304 192
:geoo/sandstone/pillar_top_shaded: 560 144
:geoo/sandstone/pillar_top_ext: 544 128
:geoo/sandstone/pillar_bottom_ext: 544 224
:geoo/sandstone/pillar_bottom: 560 192
:geoo/sandstone/ebony/h16c: 0 240
:geoo/sandstone/ebony/h16a: 32 240
:geoo/sandstone/ebony/h16b: 64 240
:geoo/sandstone/ebony/h16c: 96 240
:geoo/sandstone/ebony/h16a: 128 240
:geoo/sandstone/ebony/h16b: 160 240
:geoo/sandstone/ebony/h16c: 192 240
:geoo/sandstone/ebony/h16a: 224 240
:geoo/sandstone/ebony/h16b: 256 240
:geoo/sandstone/ebony/h16c: 288 240
:geoo/sandstone/ebony/h16a: 448 240
:geoo/sandstone/ebony/h16b: 480 240
:geoo/sandstone/ebony/h16c: 512 240
:geoo/sandstone/ebony/h16a: 544 240
:geoo/sandstone/ebony/h16b: 576 240
:geoo/sandstone/ebony/h16c: 608 240
:geoo/sandstone/pillar_32: 48 176
:geoo/sandstone/pillar_32: 176 176
:geoo/sandstone/pillar_32: 304 176
:geoo/sandstone/pillar_32: 560 176
:geoo/sandstone/32x32: 176 256
:geoo/sandstone/32x32: 304 256
:geoo/sandstone/arc_small: 80 256
:geoo/sandstone/ribbon_start_sq: 112 256
:geoo/sandstone/arc_small: 208 256
:geoo/sandstone/smaragd: 184 264
:geoo/sandstone/ribbon_end: 112 320
:geoo/sandstone/ribbon_main: 112 288
:geoo/sandstone/smaragd: 312 264
:geoo/sandstone/32x32: 48 256
:geoo/sandstone/arc_small: -48 256
:geoo/sandstone/smaragd: 56 264
:geoo/sandstone/ebony/h8a: 240 192
:geoo/sandstone/ebony/h8l: 232 192
:geoo/sandstone/ebony/h8r: 272 192
:geoo/sandstone/ribbon_end: 240 128
:geoo/sandstone/ribbon_start_sq: 240 64
:geoo/sandstone/ribbon_main: 240 96
:geoo/sandstone/pillar_top_shaded: 432 304
:geoo/sandstone/pillar_top_ext: 416 288
:geoo/sandstone/pillar_bottom_ext: 416 368
:geoo/sandstone/ebony/h16a: 352 384
:geoo/sandstone/ebony/h16b: 384 384
:geoo/sandstone/ebony/h16c: 416 384
:geoo/sandstone/pillar_bottom: 432 336
:geoo/sandstone/64x64: 448 0
:geoo/sandstone/32x32: 464 16
:geoo/sandstone/smaragd: 472 24
:geoo/sandstone/arc_big: 320 64
:geoo/sandstone/pillar_top_shaded: 432 144
:geoo/sandstone/pillar_top_ext: 416 128
:geoo/sandstone/pillar_bottom_ext: 416 224
:geoo/sandstone/pillar_bottom: 432 192
:geoo/sandstone/ebony/h16a: 352 240
:geoo/sandstone/ebony/h16b: 384 240
:geoo/sandstone/ebony/h16c: 416 240
:geoo/sandstone/pillar_32: 432 176
:geoo/sandstone/32x32: 432 256
:geoo/sandstone/arc_small: 336 256
:geoo/sandstone/smaragd: 440 264
:geoo/sandstone/smaragd: 440 312
:geoo/sandstone/smaragd: 440 328
:geoo/sandstone/smaragd: 440 344
:geoo/sandstone/ebony/h8a: 368 192
:geoo/sandstone/ebony/h8l: 360 192
:geoo/sandstone/ebony/h8r: 400 192
:geoo/sandstone/ribbon_end: 368 128
:geoo/sandstone/ribbon_start_sq: 368 64
:geoo/sandstone/ribbon_main: 368 96
:geoo/sandstone/ebony/h16a: 320 240
:geoo/sandstone/ebony/h16a: 320 384
:geoo/sandstone/pillar_bottom_ext: 288 368
:geoo/sandstone/smaragd: 312 152
:geoo/sandstone/smaragd: 312 168
:geoo/sandstone/smaragd: 312 184
:geoo/sandstone/smaragd: 312 200
:geoo/sandstone/smaragd: 568 152
:geoo/sandstone/smaragd: 568 168
:geoo/sandstone/smaragd: 568 184
:geoo/sandstone/smaragd: 568 200
:geoo/sandstone/smaragd: 56 152
:geoo/sandstone/smaragd: 56 168
:geoo/sandstone/smaragd: 56 184
:geoo/sandstone/smaragd: 56 200
:geoo/sandstone/16x16: 216 24
:geoo/sandstone/pillar_bottom: 304 336
